id,x,y,Floor,Occupancy,type,area,vid
11694,91.85274128,22.34814,1,COM1,MLRM1,41.88,51
11695,91.85277226,22.34805448,1,RES1,MHPHUD,118.27,51
11696,91.85357807,22.34762329,1,RES1,MSF1,29.75,51
11697,91.86798455,22.35323012,1,RES1,MHPHUD,128.4327,42
11698,91.86741327,22.35303694,1,RES1,MSF1,68.9015,42
11699,91.86769304,22.3529842,1,RES1,MSF1,14.1304,42
11700,91.86728261,22.35303754,1,RES1,MSF1,58.7178,42
11701,91.86716004,22.35289807,1,RES1,MSF1,4.5172,42
11702,91.86717939,22.35305526,1,RES1,MSF1,120.7224,42
11703,91.86716957,22.35298793,2,RES2,CERBL,100.6451,42
11704,91.86711727,22.35270739,1,RES1,MSF1,96.8682,42
11705,91.86778922,22.35305911,1,RES1,MHPHUD,33.4763,42
11706,91.86742638,22.35314043,1,RES1,MSF1,26.5605,42
11707,91.86779483,22.35316423,1,RES1,MSF1,199.5132,42
11708,91.86728896,22.35316582,1,RES1,MSF1,4.2058,42
11709,91.86712859,22.35313644,1,RES1,MSF1,37.2031,42
11710,91.86718882,22.35322052,1,RES1,MSF1,104.0981,42
11711,91.86722689,22.35316236,1,COM1,MLRM1,40.2081,42
11712,91.86663344,22.35342251,1,RES1,MSF1,49.5876,42
11713,91.86658061,22.35349345,1,COM1,MLRM1,263.9457,42
11714,91.86673571,22.35347686,1,IND4,MLRI,155.294,42
11715,91.86607219,22.3534543,1,COM1,MLRM1,84.9142,42
11716,91.86646753,22.35336417,1,RES1,MHPHUD,72.4052,42
11717,91.86711279,22.35351061,1,RES2,MHPHUD,90.022,42
11718,91.86797712,22.35338536,1,RES2,CERBL,64.4987,42
11719,91.85271638,22.34827468,1,RES2,MMUH1,25.5303,51
11720,91.85274255,22.34820982,1,RES2,MHPHUD,5.1911,51
11721,91.85269588,22.34833709,1,RES2,MMUH1,92.108,51
11722,91.85477414,22.34541815,1,RES6,MHPHUD,64.0806,55
11723,91.84680283,22.3503364,1,RES1,MSF1,45.8073,662
11724,91.84709739,22.32924931,1,RES2,MMUH1,15.7625,65
11725,91.84971033,22.33244132,1,RES2,MMUH1,10.3187,68
11726,91.84982577,22.33253005,1,RES2,MMUH1,168.4244,68
11727,91.84979601,22.33262103,1,RES2,MMUH1,62.6357,68
11728,91.8498313,22.33262675,1,RES2,MHPHUD,38.5102,68
11729,91.84929167,22.34410822,1,RES2,MHPHUD,72.864,664
11730,91.84956674,22.34690624,1,RES2,MMUH1,171.8428,662
11731,91.84961971,22.34690123,4,RES2,CERBM,108.4866,662
11732,91.8495875,22.34724415,5,RES2,CERBM,163.6546,662
11733,91.84955672,22.34735227,1,RES2,MMUH1,168.3,662
11734,91.84951631,22.34748797,1,RES2,MMUH1,74.3671,662
11735,91.84936648,22.34743056,1,RES2,MMUH1,37.4699,662
11736,91.84939151,22.34734923,1,RES2,MMUH1,48.8297,662
11737,91.8490386,22.34811367,1,COM1,MLRM1,133.6397,662
11738,91.84667789,22.35031741,1,RES2,MMUH1,58.6066,662
11739,91.84623743,22.34940549,1,RES2,MMUH1,216.0796,662
11740,91.84672131,22.34970943,1,RES2,MMUH1,473.2742,662
11741,91.84658917,22.34961825,1,COM1,MLRM1,16.4629,662
11742,91.84673692,22.34963707,1,COM1,MLRM1,253.4426,662
11743,91.84612334,22.34932762,2,RES1,CERBL,101.7594,662
11744,91.8464055,22.34905169,1,RES1,MHPHUD,103.8383,662
11745,91.84409651,22.35001331,1,RES1,CERBL,113.4601,20
11746,91.84672192,22.35290214,4,RES3,CERBM,21.2896,52
11747,91.84612768,22.3549207,1,RES1,MSF1,61.8232,14
11748,91.84670473,22.35409728,1,RES1,CERBL,59.1721,14
11749,91.84703086,22.35306856,2,RES2,CERBL,113.4779,52
11750,91.84634331,22.35421542,1,COM1,MLRM1,14.3984,14
11751,91.84901767,22.34964244,1,COM1,MLRM1,111.6741,51
11752,91.85128904,22.34282977,1,RES2,MHPHUD,29.2225,69
11753,91.85305478,22.34218055,1,RES2,MMUH1,28.6563,69
11754,91.8525929,22.34058314,1,RES2,MHPHUD,88.7287,69
11755,91.85262503,22.33967947,1,COM1,MLRM1,292.184,47
11756,91.8530099,22.33983095,4,COM10,CECBM,261.1458,48
11757,91.84481296,22.33862048,5,COM10,CECBM,133.6786,670
11758,91.84491242,22.33803654,1,RES1,MSF1,172.5819,670
11759,91.84467919,22.34095501,2,RES2,CERBL,111.5993,666
11760,91.84783509,22.35456058,1,RES2,CERBL,71.5549,14
11761,91.84954955,22.35058954,1,RES1,MSF1,215.1326,51
11762,91.85103144,22.34702972,1,RES1,MSF1,126.6236,661
11763,91.84528026,22.34869959,4,RES1,CERBM,297.6519,664
11764,91.84422389,22.35019189,1,RES2,CERBL,27.7199,20
11765,91.84451511,22.3481537,1,RES1,MHPHUD,66.4091,664
11766,91.84712811,22.35239574,1,RES2,MMUH1,7.8964,52
11767,91.84873348,22.35269995,2,COM10,CERBL,24.9827,52
11768,91.84883446,22.35133149,1,COM1,MLRM1,104.1996,52
11769,91.85020979,22.34995396,1,RES2,MMUH1,76.7209,51
11770,91.85017288,22.34863927,1,RES2,MMUH1,139.6037,51
11771,91.84714278,22.34987691,2,RES2,CERBL,98.018,662
11772,91.84823289,22.34962797,1,RES2,MHPHUD,99.5726,662
11773,91.84706846,22.3490112,1,RES2,MMUH1,116.1979,662
11774,91.84770596,22.34833774,1,RES2,MMUH1,62.0594,662
11775,91.8476447,22.34829261,1,RES2,MMUH1,52.1768,662
11776,91.84759115,22.3482475,1,RES2,MMUH1,60.374,662
11777,91.84728016,22.34819623,1,RES2,MMUH1,104.8771,662
11778,91.84723478,22.34824295,1,RES2,MMUH1,113.0563,662
11779,91.84824623,22.34891277,1,RES2,MMUH1,93.6709,662
11780,91.84790962,22.3489046,2,COM1,MLRM1,129.9937,662
11781,91.84838398,22.34862476,1,EDU1,MLRM1,217.1219,662
11782,91.85124691,22.35021443,1,RES6,MSF1,253.2867,51
11783,91.84780429,22.32898193,1,RES6,MSF1,122.0745,65
11784,91.84772493,22.32897968,1,RES6,MSF1,239.7545,65
11785,91.84762026,22.32898241,1,RES6,MHPHUD,146.2617,65
11786,91.84786437,22.32921814,1,RES6,MHPHUD,28.7274,65
11787,91.84730606,22.32908195,1,RES6,MHPHUD,127.5449,65
11788,91.84731013,22.32916363,1,RES6,MHPHUD,22.7586,65
11789,91.84747729,22.32916069,1,COM1,MLRM1,68.6623,65
11790,91.84707315,22.32914011,1,RES6,MHPHUD,49.7123,65
11791,91.84698676,22.32895085,1,RES6,MHPHUD,54.3964,65
11792,91.84722192,22.3292841,1,RES6,MHPHUD,68.8814,65
11793,91.84728252,22.32928489,1,RES6,MHPHUD,51.9185,65
11794,91.84733673,22.32928282,1,RES6,MHPHUD,50.6617,65
11795,91.84739045,22.32927195,1,RES6,MHPHUD,38.9471,65
11796,91.84744667,22.32926976,1,RES6,MHPHUD,76.804,65
11797,91.84749934,22.32926561,1,COM1,MLRM1,20.1096,65
11798,91.8475567,22.32926276,1,RES2,MMUH1,16.3148,65
11799,91.8502522,22.3330378,1,RES2,MMUH1,47.3305,43
11800,91.85059825,22.34275439,1,RES2,MMUH1,18.9894,69
11801,91.85192328,22.3393478,1,RES2,MMUH1,14.3697,47
11802,91.85108775,22.3396481,1,RES2,MMUH1,127.0512,47
11803,91.8490005,22.33914135,2,COM10,CERBL,19.6874,663
11804,91.84855582,22.33981897,1,RES2,MHPHUD,48.3163,663
11805,91.84721882,22.33911064,1,RES2,MHPHUD,46.965,663
11806,91.85035065,22.34217105,1,RES2,MHPHUD,110.1822,69
11807,91.84701532,22.34382335,1,RES2,MMUH1,307.2713,664
11808,91.84684481,22.34391072,3,RES2,CERBL,88.1307,664
11809,91.84765802,22.34366647,1,RES2,MMUH1,8.3088,664
11810,91.84746636,22.34378578,1,RES2,MMUH1,13.588,664
11811,91.84910623,22.34410079,1,RES2,MHPHUD,111.9617,664
11812,91.84830251,22.34539313,1,RES2,MMUH1,72.9096,664
11813,91.8470663,22.34536114,1,RES2,MMUH1,60.0497,664
11814,91.85077999,22.34420565,1,RES2,MHPHUD,163.5035,662
11815,91.85004028,22.34437751,1,RES2,CERBL,92.3473,662
11816,91.85284062,22.3445792,1,RES2,MMUH1,87.2362,55
11817,91.85122713,22.34537913,4,RES2,CERBM,39.3854,661
11818,91.85137722,22.34604699,1,RES2,MHPHUD,48.7827,661
11819,91.85122106,22.34603126,1,RES2,MMUH1,133.7789,661
11820,91.84850522,22.34533201,2,RES2,CERBL,47.2335,664
11821,91.84897054,22.34569133,1,RES2,MMUH1,41.3311,662
11822,91.85219322,22.34619573,1,COM1,MLRM1,24.7182,55
11823,91.85105797,22.34652738,1,RES2,MMUH1,42.9872,661
11824,91.85101036,22.34723528,1,RES2,MHPHUD,24.7302,661
11825,91.85102567,22.34717937,1,RES2,MMUH1,143.6752,661
11826,91.85009533,22.34714126,1,RES2,MMUH1,23.8927,661
11827,91.85021148,22.34688895,1,RES2,MMUH1,102.323,662
11828,91.84914998,22.3481294,2,RES2,CERBL,32.0834,662
11829,91.84933106,22.34649402,1,RES2,MHPHUD,317.5239,662
11830,91.84895983,22.34587187,2,COM10,CERBL,190.7506,662
11831,91.85025297,22.34319502,1,RES1,CERBL,167.1671,664
11832,91.84735343,22.35409875,4,RES3,CERBM,37.0481,14
11833,91.8475456,22.35436277,1,RES1,MSF1,487.6439,14
11834,91.84854908,22.35416099,2,COM10,CERBL,246.7111,52
11835,91.84890031,22.35441641,2,COM10,CERBL,153.8054,52
11836,91.84470936,22.33787164,1,COM10,CERBL,113.1493,670
11837,91.84500277,22.33798996,3,COM10,CERBL,120.1993,670
11838,91.84500296,22.33765404,4,COM10,CECBM,100.5702,670
11839,91.84497464,22.33760405,2,COM10,CERBL,175.9359,670
11840,91.84493939,22.33756007,4,COM10,CECBM,819.316,670
11841,91.84598128,22.33709273,4,COM1,CECBM,605.4452,670
11842,91.84619094,22.33670712,2,COM1,MLRM1,231.735,671
11843,91.84614512,22.33753706,5,COM5,CECBM,555.0816,665
11844,91.84606216,22.33762008,1,COM1,MLRM1,589.5492,665
11845,91.84634998,22.33776083,3,COM8,CERBL,247.6075,665
11846,91.8457007,22.33797104,2,COM10,CERBL,163.9983,665
11847,91.84575866,22.33790025,1,RES2,MMUH1,208.5647,665
11848,91.84521881,22.33820315,1,RES2,MMUH1,255.6325,670
11849,91.84622394,22.33843621,1,RES2,MMUH1,82.1407,665
11850,91.84623106,22.33836204,1,RES2,MHPHUD,162.537,665
11851,91.84623773,22.33826606,1,RES2,MHPHUD,241.4038,665
11852,91.84624299,22.33814416,1,RES2,MMUH1,421.6766,665
11853,91.84633232,22.3381392,1,RES2,MMUH1,225.0261,665
11854,91.84651938,22.33815247,1,RES2,MMUH1,57.4998,665
11855,91.84704215,22.33821054,1,RES6,MHPHUD,120.5764,663
11856,91.84690424,22.33815176,1,COM1,MLRM1,70.2686,663
11857,91.84792309,22.3372835,1,RES2,MHPHUD,98.2776,671
11858,91.84822162,22.33812699,1,RES1,CERBL,257.5459,663
11859,91.85106558,22.33816691,1,COM1,MHPHUD,184.2645,62
11860,91.84962409,22.33744295,2,COM1,MLRM1,73.417,663
11861,91.84943441,22.33791159,2,COM1,MLRM1,72.5508,663
11862,91.84814295,22.33693441,1,COM10,MLRM1,74.2618,671
11863,91.84811354,22.33677339,1,COM10,MLRM1,93.5229,671
11864,91.84941137,22.33371536,1,COM10,MLRM1,104.1639,63
11865,91.84945344,22.33372323,1,COM10,MLRM1,90.2561,63
11866,91.84950336,22.33373533,1,COM10,MLRM1,323.7337,63
11867,91.84955061,22.33374529,1,COM1,CERBL,135.1056,63
11868,91.84960144,22.3337548,2,RES6,MSF2,93.2617,63
11869,91.84987569,22.33402238,1,RES6,MSF1,26.7106,63
11870,91.84922908,22.33683738,1,RES6,MHPHUD,131.004,671
11871,91.84925241,22.33649499,1,IND2,MLRI,39.813,671
11872,91.851037,22.33418503,1,RES6,MHPHUD,135.4913,63
11873,91.85087815,22.3348196,2,COM1,MLRM1,18.9737,63
11874,91.85146717,22.33686839,1,RES2,MHPHUD,467.2328,62
11875,91.85300743,22.3368554,1,COM1,CERBL,237.917,62
11876,91.84960248,22.33622761,1,IND4,MHPHUD,95.4352,63
11877,91.8438664,22.33915671,1,COM1,MLRM1,69.3141,670
11878,91.8440098,22.33952237,1,COM1,MLRM1,20.4794,670
11879,91.84433865,22.33955369,1,COM1,MLRM1,54.4254,670
11880,91.84630578,22.34255804,1,RES2,CERBL,44.0837,673
11881,91.84596507,22.342022,1,RES2,MHPHUD,25.4881,673
11882,91.84609335,22.34097695,1,RES2,MHPHUD,305.3939,673
11883,91.84587804,22.34001723,1,COM1,MLRM1,1470.9112,674
11884,91.84546793,22.33889796,3,EDU1,CECBL,145.552,665
11885,91.84661648,22.33663872,1,RES1,MSF1,76.6432,671
11886,91.84686432,22.34314498,1,RES1,MSF1,52.2796,664
11887,91.84690053,22.35354384,1,RES2,MMUH1,94.5478,14
11888,91.84689368,22.35294564,1,RES2,MMUH1,338.4794,52
11889,91.84684166,22.3523914,1,RES2,MMUH1,159.5021,52
11890,91.8468692,22.35232433,1,RES2,MMUH1,130.3256,52
11891,91.846847,22.35251709,1,RES2,MMUH1,137.2994,52
11892,91.84688461,22.34912067,1,RES2,MMUH1,35.5815,662
11893,91.84679956,22.3494139,1,RES2,MMUH1,191.3615,662
11894,91.84685827,22.34945941,1,RES2,CERBL,29.8223,662
11895,91.84679414,22.34555123,4,COM10,CECBM,46.468,664
11896,91.84674361,22.34483801,2,RES2,CERBL,271.0281,664
11897,91.84684524,22.34189709,4,COM10,CECBM,140.4322,673
11898,91.84682565,22.33831619,1,COM1,MLRM1,191.8378,663
11899,91.84658689,22.33672563,1,RES2,MMUH1,178.9086,671
11900,91.84655466,22.33635432,1,RES3,CERBL,329.0876,671
11901,91.84399022,22.34592035,4,RES3,CERBM,215.9543,664
11902,91.84432209,22.34585765,4,RES3,CERBM,51.7931,664
11903,91.84476319,22.34586095,1,RES1,MSF1,112.6617,664
11904,91.84461323,22.34592227,1,RES1,MSF1,49.2647,664
11905,91.84515841,22.34372847,1,RES1,MSF1,117.1295,672
11906,91.8451631,22.34363113,1,RES1,MSF1,106.7811,672
11907,91.8451454,22.34359191,5,RES3,CERBM,70.1831,672
11908,91.84512803,22.34355134,3,RES2,MMUH3,81.1901,672
11909,91.8452372,22.34455483,3,RES2,CERBL,277.3254,664
11910,91.84399366,22.34131633,1,RES2,MHPHUD,160.3021,666
11911,91.84390972,22.34131793,5,COM1,CECBM,182.2079,666
11912,91.84449336,22.34122277,1,COM5,CERBL,44.3345,666
11913,91.84441231,22.33852741,1,RES2,MMUH1,239.2316,670
11914,91.84433638,22.33857377,2,COM1,CERBL,418.4408,670
11915,91.84437358,22.34047194,2,RES2,CECBL,121.7165,674
11916,91.84436165,22.33896887,4,COM10,CECBM,59.3617,670
11917,91.84442992,22.33894568,1,RES2,MMUH1,268.1705,670
11918,91.84445236,22.33930254,1,COM1,MLRM1,282.5699,670
11919,91.84435867,22.3396877,4,COM1,CECBM,385.5015,665
11920,91.84393629,22.33914349,1,COM1,CERBL,254.9058,670
11921,91.84398733,22.33912939,2,COM1,CERBL,362.3844,670
11922,91.8440499,22.33911425,1,COM1,MHPHUD,292.8477,670
11923,91.8441098,22.33909905,4,COM10,CECBM,248.9614,670
11924,91.84416798,22.33908576,2,RES2,CERBL,225.3671,670
11925,91.84422735,22.33906405,5,RES2,CERBM,292.7264,670
11926,91.84427488,22.33904074,4,COM5,CECBM,204.0238,670
11927,91.84431242,22.33898882,1,RES2,MMUH1,82.7332,670
11928,91.84400803,22.33869874,4,COM10,CECBM,66.2,670
11929,91.84389849,22.33872668,5,COM5,CECBM,127.7852,670
11930,91.84427475,22.33861058,2,COM1,CERBL,181.5078,670
11931,91.8442359,22.33862392,1,COM1,MLRM1,665.5006,670
11932,91.8441877,22.33863936,6,COM1,CECBM,137.5086,670
11933,91.84411547,22.33866881,6,COM5,CECBM,152.6259,670
11934,91.84424077,22.33827206,3,RES2,CERBL,35.6644,670
11935,91.84401259,22.34104095,1,RES2,CERBL,155.6483,666
11936,91.84396677,22.34110989,2,RES2,CERBL,383.5051,666
11937,91.84400364,22.34094425,3,RES2,CERBL,22.7007,666
11938,91.84397625,22.34119101,1,RES2,MMUH1,58.4113,666
11939,91.84393107,22.34052148,1,RES2,MMUH1,74.377,674
11940,91.84394328,22.34093739,1,RES2,MMUH1,86.5921,666
11941,91.84395185,22.3408413,2,RES2,CERBL,48.3966,666
11942,91.84396091,22.3406905,1,RES2,MMUH1,154.5947,666
11943,91.84389053,22.34066747,1,RES2,MMUH1,196.4929,666
11944,91.84414169,22.34102521,1,RES2,MMUH1,177.9154,666
11945,91.84415768,22.34085833,1,RES2,CERBL,39.6667,666
11946,91.84407109,22.34069869,1,COM1,MHPHUD,120.5872,666
11947,91.8440509,22.33994971,1,COM1,MLRM1,322.9827,674
11948,91.84404524,22.33984241,1,COM1,MLRM1,170.4686,670
11949,91.84420277,22.33984755,3,COM1,CERBL,46.1307,665
11950,91.84421015,22.33997214,1,RES2,MMUH1,52.9169,674
11951,91.84435381,22.33992675,1,RES2,MMUH1,107.2622,674
11952,91.84431309,22.33941476,1,RES2,MMUH1,197.0537,670
11953,91.84423248,22.33943077,2,COM1,CERBL,361.8569,670
11954,91.84429581,22.33963098,1,RES5,CERBL,177.6553,670
11955,91.84496641,22.33903131,3,COM10,CERBL,130.0157,665
11956,91.84451502,22.33894389,4,RES2,CERBM,72.0525,670
11957,91.84492296,22.33875475,2,RES2,CERBL,140.3217,670
11958,91.84481096,22.33852264,4,REL1,CECBM,175.2826,670
11959,91.84475364,22.33855154,1,COM10,CERBL,300.5305,670
11960,91.84486437,22.33885248,2,COM1,CERBL,55.6543,670
11961,91.84478811,22.33774909,3,RES2,CERBL,105.4101,670
11962,91.84475031,22.33765327,3,COM10,CERBL,167.9955,670
11963,91.84471002,22.3385811,5,COM10,CECBM,205.1568,670
11964,91.84447277,22.33849337,5,COM10,CECBM,167.1391,670
11965,91.84452639,22.33875574,1,RES2,MMUH1,286.8865,670
11966,91.84461315,22.33871967,5,COM10,CECBM,557.8452,670
11967,91.84500334,22.33880836,4,COM1,CECBM,226.4588,665
11968,91.84507464,22.33772288,3,COM10,CERBL,25.396,670
11969,91.84486044,22.33983738,1,RES2,MMUH1,395.4917,665
11970,91.84474592,22.34012848,1,COM1,CERBL,447.2614,674
11971,91.84477182,22.33911658,4,COM10,CECBM,113.3861,665
11972,91.84469542,22.34049475,1,RES2,MMUH1,109.1674,674
11973,91.8447306,22.33926082,4,RES2,CERBM,373.7921,665
11974,91.84469072,22.33983832,4,RES2,CERBM,75.9619,665
11975,91.84469626,22.34001603,1,REL1,CECBL,26.5327,674
11976,91.84446475,22.33990777,1,REL1,MHPHUD,94.8722,674
11977,91.84460529,22.3398554,1,RES2,MMUH1,39.9109,665
11978,91.84461386,22.34030281,1,COM1,MLRM1,79.7045,674
11979,91.84459015,22.33928292,6,COM10,CECBM,257.6031,670
11980,91.84501723,22.34031146,3,RES2,CERBL,48.0632,674
11981,91.84494327,22.33942047,1,RES2,MMUH1,47.0022,665
11982,91.84492464,22.3396,1,RES3,CERBL,46.9614,665
11983,91.84494416,22.34006946,1,RES3,CERBL,56.8497,674
11984,91.84436926,22.34545918,1,RES3,CERBL,112.4879,664
11985,91.84439001,22.34550137,1,RES3,CERBL,126.7533,664
11986,91.84440588,22.34554569,1,RES3,CERBL,142.8499,664
11987,91.84445054,22.34491144,1,RES3,CERBL,137.0341,672
11988,91.84437626,22.34493531,1,RES3,CERBL,61.5653,672
11989,91.84443746,22.34513187,3,RES3,CERBL,30.9431,664
11990,91.8444703,22.34315591,1,RES3,CERBL,125.3436,672
11991,91.84443618,22.34323229,1,RES3,CERBL,61.8873,672
11992,91.84438336,22.34324782,1,RES3,CERBL,146.5336,672
11993,91.84448749,22.34329477,1,RES3,CERBL,219.1426,672
11994,91.84435088,22.34335424,2,RES3,CERBL,183.9356,672
11995,91.84447383,22.34353484,5,RES3,CERBM,107.2121,672
11996,91.8443493,22.34357652,1,RES1,MSF1,100.3717,672
11997,91.8443919,22.34391864,1,RES3,CERBL,77.7487,672
11998,91.84443452,22.34412079,1,RES3,CERBL,142.2251,672
11999,91.84445975,22.34444249,1,RES3,CERBL,171.5137,672
12000,91.84449398,22.34448959,3,COM1,MLRM2,175.9658,672
12001,91.84440126,22.34271869,3,COM1,MLRM2,66.4831,672
12002,91.84437795,22.34203222,1,RES3,CERBL,20.2316,672
12003,91.84431899,22.3421673,1,RES3,CERBL,230.6873,672
12004,91.84392042,22.34358569,5,RES3,CERBM,102.8423,672
12005,91.84406671,22.34359672,1,RES3,CERBL,211.5443,672
12006,91.844219,22.34364564,2,RES3,CERBL,119.8182,672
17166,91.86838859,22.37682945,1,RES2,CERBL,16.4308,39
17167,91.8684581,22.37683071,1,RES2,MMUH1,80.4341,39
17168,91.86824613,22.37669629,2,RES2,CERBL,48.5381,39
17169,91.8682331,22.37630676,1,RES2,MHPHUD,24.1514,39
17170,91.86856861,22.37670135,1,RES2,MHPHUD,65.4485,39
17171,91.86842663,22.37670353,1,REL1,CECBL,29.1836,39
17172,91.86852466,22.37657084,1,RES2,MMUH1,40.0673,39
17173,91.86836057,22.37663603,1,REL1,CECBL,18.4519,39
17174,91.86845798,22.37663738,1,RES2,MHPHUD,26.6052,39
17175,91.86828861,22.3766142,1,RES2,MHPHUD,68.3843,39
17176,91.86830563,22.37669564,1,RES2,MHPHUD,40.7505,39
17177,91.86871248,22.37682145,1,RES2,MHPHUD,26.7387,40
17178,91.86889781,22.37667181,1,RES2,MHPHUD,137.6321,40
17179,91.86871716,22.37672888,2,RES2,CERBL,36.6576,40
17180,91.86853233,22.3764546,1,RES2,MMUH1,64.7429,39
17181,91.86888317,22.37639695,1,RES2,CERBL,96.2411,40
17182,91.86895301,22.3765353,2,RES2,CERBL,28.9665,40
17183,91.86826962,22.37651892,1,RES2,MMUH1,99.3612,39
17184,91.86852908,22.3765047,1,RES2,CERBL,20.506,39
17185,91.86845247,22.37651156,1,RES2,MHPHUD,129.6484,39
17186,91.86837903,22.37698694,1,RES1,MSF1,38.9167,39
17187,91.86845845,22.37692702,1,RES2,MHPHUD,33.7802,39
17188,91.86677371,22.37309571,1,RES2,MHPHUD,19.9282,39
17189,91.86683818,22.37310327,1,RES2,MHPHUD,18.6932,39
17190,91.86679709,22.3730115,1,RES2,MHPHUD,32.1014,39
17191,91.86655104,22.37286981,1,RES2,MHPHUD,70.3019,39
17192,91.86551575,22.37214891,1,REL1,CECBL,10.6409,39
17193,91.86568414,22.37228438,1,COM1,MLRM1,24.9673,39
17194,91.86679051,22.3727772,1,RES2,MMUH1,62.4441,39
17195,91.86695554,22.37274463,1,RES2,MMUH1,8.4995,39
17196,91.86678509,22.37282767,1,COM1,MHPHUD,19.2744,39
17197,91.86685025,22.37278816,1,RES2,MHPHUD,25.5191,39
17198,91.86714938,22.37274749,1,RES2,MMUH1,31.555,39
17199,91.86690545,22.37266952,1,RES2,MHPHUD,15.6238,39
17200,91.86686486,22.3726622,1,RES2,MHPHUD,19.6438,39
17201,91.86676436,22.37251218,1,RES2,MHPHUD,23.3438,39
17202,91.86691011,22.37251009,1,RES2,MHPHUD,33.5198,39
17203,91.86677949,22.37258599,1,RES2,MMUH1,37.0398,39
17204,91.86683612,22.37259498,1,RES2,MHPHUD,16.3294,39
17205,91.86707417,22.37249548,1,RES2,MHPHUD,27.736,39
17206,91.86704082,22.37271951,1,RES2,MHPHUD,56.0744,39
17207,91.86701067,22.37271592,1,RES2,MHPHUD,35.735,39
17208,91.86675729,22.37242852,1,RES2,MHPHUD,43.6324,39
17209,91.86692998,22.37228064,1,RES2,MHPHUD,9.2794,39
17210,91.8669174,22.37235934,1,RES2,MHPHUD,24.2848,39
17211,91.86683369,22.3723678,1,RES2,MHPHUD,40.9987,39
17212,91.86686198,22.37232436,1,RES2,MHPHUD,90.957,39
17213,91.86694861,22.37212597,1,RES2,CERBL,54.4466,39
17214,91.86694181,22.37221934,2,RES2,CERBL,88.8393,39
17215,91.86699567,22.37248691,1,RES2,CERBL,82.0777,39
17216,91.86679116,22.37247044,2,RES2,CERBL,74.2076,39
17217,91.86679899,22.37243808,1,RES2,CERBL,60.7485,39
17218,91.86672468,22.37259312,1,RES2,CERBL,93.1682,39
17219,91.86667016,22.37281115,1,RES2,CERBL,26.9517,39
17220,91.86668548,22.37275998,1,RES1,MSF1,77.7417,39
17221,91.86675026,22.37268034,1,RES1,MSF1,93.2825,39
17222,91.86680971,22.37294887,1,RES4,CERBL,66.7197,39
17223,91.86681976,22.37289522,1,COM10,CERBL,80.5368,39
17224,91.86664881,22.37294685,1,RES1,MHPHUD,98.4432,39
17225,91.86663685,22.37288561,2,RES2,CERBL,69.129,39
17226,91.85192731,22.37612913,1,RES1,MHPHUD,113.1357,649
17227,91.85422567,22.37410096,2,RES2,CERBL,82.3178,649
17228,91.85712474,22.36345782,1,RES1,MHPHUD,109.0065,38
17229,91.85830078,22.36742481,1,RES1,MHPHUD,123.5157,38
17230,91.85366115,22.3765992,4,RES3,CERBM,111.9823,649
17231,91.85381674,22.37669185,1,RES1,MHPHUD,94.0264,36
17232,91.85392276,22.37656979,1,RES1,MHPHUD,86.4361,36
17233,91.85358375,22.37674184,1,RES1,MHPHUD,109.3378,649
17234,91.85384794,22.37642397,1,RES1,MHPHUD,65.2657,649
17235,91.85368714,22.37638628,1,COM1,MLRM1,73.0764,649
17236,91.85368131,22.37605203,1,COM1,MLRM1,71.4741,649
17237,91.85376808,22.37606823,1,COM1,MLRM1,43.4354,649
17238,91.85384685,22.37626305,1,COM1,MLRM1,37.6557,649
17239,91.8538345,22.37651562,1,COM1,MLRM1,25.8183,36
17240,91.85393483,22.37644131,1,RES1,MSF1,85.3713,36
17241,91.85412705,22.37682603,1,RES1,MSF1,83.3257,36
17242,91.85418769,22.37657766,1,RES1,MSF1,39.3396,36
17243,91.8541599,22.37664964,1,RES1,MSF1,11.0513,36
17244,91.8541578,22.3767494,1,RES1,MSF1,60.7,36
17245,91.85422448,22.37649136,1,RES1,MSF1,105.6591,36
17246,91.85421975,22.37568932,1,RES1,MSF1,29.8829,649
17247,91.8543231,22.37573501,1,RES1,MHPHUD,36.3691,649
17248,91.85427725,22.37587064,1,RES1,MHPHUD,60.4663,649
17249,91.85407019,22.37555102,1,RES1,MHPHUD,64.4502,649
17250,91.85436099,22.37555522,1,RES1,MHPHUD,24.0034,649
17251,91.8542804,22.37556447,1,RES1,MHPHUD,101.6882,649
17252,91.85416695,22.37557717,1,RES1,MHPHUD,45.6447,649
17253,91.8536799,22.37557555,1,RES1,MHPHUD,75.4178,649
17254,91.85373523,22.37548444,1,RES1,MHPHUD,105.8944,649
17255,91.8538129,22.37551818,1,RES1,MHPHUD,141.5356,649
17256,91.85389737,22.37547944,1,RES1,MSF1,34.0453,649
17257,91.85377205,22.3752482,1,RES1,MSF1,55.0656,649
17258,91.85387149,22.37524395,1,RES2,CERBL,25.4233,649
17259,91.85372084,22.37537019,1,RES1,MHPHUD,22.2386,649
17260,91.85389186,22.37537989,1,RES1,MHPHUD,116.1692,649
17261,91.85388837,22.37456353,1,RES1,MSF1,48.7905,649
17262,91.85432525,22.37547198,1,RES1,MHPHUD,70.782,649
17263,91.85440142,22.37531588,1,RES1,MHPHUD,37.7598,649
17264,91.85423199,22.37515138,1,RES1,MHPHUD,399.9295,649
17265,91.85419893,22.37492127,1,RES1,MHPHUD,87.2588,649
17266,91.85426097,22.37492395,1,RES1,MSF1,89.8997,649
